39.909338	116.234696	
39.96001	116.480447	
39.932864	116.173904	
39.963475	116.469108	
40.06645	116.422059	
39.91945	116.612443	
39.824029	116.296255	
39.900091	116.406973	
39.883727	116.300774	
40.014977	116.473613	
39.842539	116.290530	
39.88896	116.237550	
39.861382	116.393050	
40.036146	116.284079	
39.881894	116.374958	
39.92234	116.425305	
39.803838	116.517486	
40.110324	116.510205	
39.847677	116.295210	
39.946371	116.409668	
39.993273	116.495817	
40.243752	116.142194	
39.872201	116.312568	
39.910994	116.190594	
39.93092	116.525089	
39.841989	116.295500	
39.926699	116.596629	
39.852788	116.378062	
39.935638	116.477378	
39.940595	116.359696	
39.849114	116.452845	
39.93976	116.466740	
40.230379	116.250201	
39.75866	116.561950	
40.067068	116.582681	
39.922971	116.433403	
40.217736	116.246708	
39.907419	116.504060	
39.811392	116.466140	
39.951785	116.319662	
39.916227	116.482688	
40.326304	116.643332	
39.905907	116.420464	
39.769655	116.340867	
39.899545	116.466049	
39.875477	116.287154	
39.796085	116.336007	
39.916746	116.598992	
39.973696	116.331898	
39.895492	116.664877	
39.798355	116.512115	
39.872161	116.431312	
39.864323	116.429940	
39.914815	116.650052	
39.76998	116.340196	
39.876449	116.701403	
39.963582	116.310499	
39.90344	116.342711	
39.881711	116.446517	
39.905128	116.425932	
39.917264	116.337410	
39.999456	116.362426	
39.930167	116.525310	
39.735865	116.143060	
39.974215	116.331709	
39.899703	116.312860	
39.904417	116.359294	
39.898161	116.259856	
39.917436	116.379665	
39.899385	116.330972	
39.894762	116.665172	
40.152401	117.134905	
40.036394	116.318361	
39.971741	116.386144	
39.797062	116.505673	
39.912082	116.515689	
39.902304	116.400221	
39.895345	116.641880	
39.963228	116.293598	
39.934657	116.283274	
39.899898	116.441244	
39.926078	116.380600	
39.930694	116.524611	
39.915334	116.381656	
39.913672	116.364623	
39.889647	116.468649	
39.915973	116.326632	
39.963228	116.293598	
39.934657	116.283274	
39.899898	116.441244	
39.926078	116.380600	
39.930694	116.524611	
39.889647	116.468649	
39.963062	116.469258	
40.218219	116.246675	
39.872823	116.299539	
39.926445	116.271526	
39.97509	116.428681	
40.228477	116.272636	
39.963996	116.366011	
39.932033	116.359786	
40.142784	116.665733	
39.916154	116.300860	
39.948235	116.442071	
39.940621	116.395727	
39.916126	116.465550	
39.930245	116.607044	
39.94676	116.359123	
39.929872	116.369533	
39.930085	116.375839	
39.95806	116.234891	
39.81978	116.461031	
39.994586	116.375502	
39.852406	116.435779	
39.916489	116.283102	
39.979015	116.324850	
39.793824	116.331953	
39.87116	116.471575	
40.12843	116.654529	
39.932903	116.317228	
39.929648	116.444719	
39.911486	116.232537	
40.084835	116.341402	
40.03793	116.423106	
39.868037	116.446068	
39.984075	116.322189	
39.816712	116.166456	
39.92327	116.366160	
39.916666	116.487634	
39.900506	116.327961	
39.903231	116.508818	
39.925041	116.454940	
39.915967	116.421031	
39.965048	116.426972	
39.872213	116.385302	
39.872239	116.443497	
39.763811	116.352292	
39.963934	116.456229	
39.916409	116.382632	
39.965395	116.295034	
39.920076	116.285855	
39.920821	116.418412	
39.941331	116.382352	
39.92863	116.447978	
39.916715	116.418364	
39.915763	116.434801	
39.897043	116.471175	
